movie_title,title_year,region,budget,gross
"Black Emmanuelle, White Emmanuelle",1976,Italy,16000000.0,8628210.016958406
Pet Shop,1994,USA,11000000.0,7113813.701295812
Bachelors,2015,USA,94000000.0,87507042.96601097
Atone,2019,USA,8000000.0,39911529.034810245
Hysterical,2021,USA,21000000.0,20347029.30908335
The Bargee,1964,United Kingdom,25000000.0,33016897.929266974
Situation Hopeless -- But Not Serious,1965,USA,17000000.0,156011351.0985018
"House of 1,000 Dolls",1967,West Germany,49000000.0,135402488.5786233
Doctor Dracula,1983,USA,97000000.0,125134394.49194732
Dog Altogether,2007,United Kingdom,9000000.0,17959407.439700663
Floored,2009,USA,2000000.0,2726168.336770608
Lea,1996,Czech Republic,10000000.0,80645677.88710815
AmnesiA,2001,Netherlands,32000000.0,13575696.140390739
The 14 Amazons,1972,China,429000000.0,484960924.90144795
Pirates of the Plain,1999,USA,241000000.0,48920180.982914194
Lovely Man,2011,Indonesia,6000000.0,22235159.485389605
A True Mob Story,1998,China,80000000.0,34959943.20391491
Right Cross,1950,USA,53000000.0,55090523.841795474
Les Mythos,2011,France,3000000.0,3302461.5264370725
Robo Warriors,1996,USA,26000000.0,1153757.2851964186
The Leakers,2018,China,8000000.0,35009976.76152304
Stray Cat Rock: Wild Jumbo,1970,Japan,61000000.0,444608805.1256321
Pick a Star,1937,USA,61000000.0,66908873.55449398
Casino Raiders,1989,China,91000000.0,63843347.10996795
Nitro Rush,2016,Canada,57000000.0,41903084.9980905
Judge Hardy and Son,1939,USA,28000000.0,7745073.373770501
Security Unlimited,1981,China,82000000.0,148623470.8375023
Butter on the Latch,2013,USA,45000000.0,24335674.060911417
Killer Kart,2012,USA,55000000.0,143276527.2433741
Obscura,2020,USA,51000000.0,81790810.99045242
Snervous Tyler Oakley,2015,USA,32000000.0,17559887.5478101
Baghdad Messi,2012,United Arab Emirates,94000000.0,94577866.42819405
Legionario,2017,Spain,42000000.0,25334675.398604725
The Eyes Have It,1945,USA,10000000.0,5762549.857057937
A Candle in the Wind,2004,Iran,10000000.0,962014.7110579913
Gauri Ganesha,1991,India,77000000.0,251039984.8441772
Adolescence,2018,USA,18000000.0,8362166.4563890835
Any Bullet Will Do,2018,USA,62000000.0,168787684.95516407
Terror Birds,2016,USA,49000000.0,58253502.77001664
Australia Day,2017,Australia,996000000.0,270427739.02738583
Jet Storm,1959,United Kingdom,40000000.0,19754662.502541352
12 Dogs of Christmas: Great Puppy Rescue,2012,USA,25000000.0,6830681.52556037
The Young Girls Turn 25,1993,France,100000000.0,379507037.25524384
The Bride Wore Boots,1946,USA,25000000.0,82583987.19835675
Jedi Junkies,2010,USA,6000000.0,6341994.05669095
The Year of the Discovery,2020,Spain,20000000.0,8685432.150310677
The Murder of Fred Hampton,1971,USA,41000000.0,34335652.58072083
The Almost Man,2012,Norway,37000000.0,24544633.01401576
The Stranger's Return,1933,USA,36000000.0,64902079.70144208
Mariachi Gringo,2012,USA,34000000.0,32934938.733735587
Keeper,2015,Belgium,18000000.0,4607393.2853095345
The Final Quarter,2019,Australia,30000000.0,158920217.19276857
Nutty But Nice,1940,USA,28000000.0,20111513.635257754
Lisboa,1999,Spain,8000000.0,10177223.82494403
Monsieur Papa,2011,France,70000000.0,35331728.888835564
No Parking Hare,1954,USA,2000000.0,5709187.703662367
In the Bag,1956,USA,87000000.0,149187394.6456506
The Million Hare,1963,USA,6000000.0,2115398.255434185
Apricot,2009,Australia,25000000.0,5619932.72519171
Maria in Silence,1973,Greece,17000000.0,100506372.53721157
"Cock Fight, No. 2",1894,USA,16000000.0,10255967.158410383
The Brahmin and the Butterfly,1901,France,599000000.0,197379872.3647493
Rabbit,2018,Iran,4000000.0,11381081.639106438
Allures,1961,USA,40000000.0,39061641.7780752
My Name Is Lisa,2007,USA,31000000.0,8353981.035517766
Huntress: Spirit of the Night,1995,Romania,80000000.0,119517589.3023452
The Magic Mountain,1982,Austria,20000000.0,33859466.33160443
Bobbi Jene,2017,Denmark,22000000.0,148413615.48817143
Doraemon: Nobita's Little Star Wars,1985,Japan,357000000.0,170741657.85072157
Jurassic Hunt,2021,USA,92000000.0,134743869.8732706
La rabia,2008,Argentina,51000000.0,39543724.42840599
Beyond Good and Evil,1977,Italy,49000000.0,45281672.19789026
The Crimson Ghost,1946,USA,9000000.0,15795193.793917624
Bela Donna,1998,Brazil,9000000.0,16797330.71153482
War Flowers,2012,USA,40000000.0,371482480.82451415
A Rising Tide,2015,USA,474000000.0,11464030.285108149
Chilangolandia,2021,Mexico,83000000.0,632052251.4894962
The Amati Girls,2000,USA,38000000.0,48239130.254306704
Beauty Mark,2017,USA,99000000.0,160845709.74181566
Crone Wood,2016,Ireland,23000000.0,112015504.17931059
Uncontrollable Circumstances,1989,France,96000000.0,76107203.03227672
Now & Forever,2002,Canada,420000000.0,282009102.19303197
Cairo,1942,USA,10000000.0,9223442.618197992
Beau Brummel,1924,USA,577000000.0,5164574111.884719
Adventure in Baltimore,1949,USA,62000000.0,181222379.83768553
Father and Sons,2018,France,549000000.0,697516757.2367356
The Stone Flower,1946,Soviet Union,31000000.0,138899789.87425303
The Spectator,2004,Italy,2000000.0,1504794.6676013353
Zombie Undead,2010,United Kingdom,8000000.0,12539411.567509055
"Rio, Zona Norte",1957,Brazil,36000000.0,221205157.76224536
The Devil Is a Sissy,1936,USA,5000000.0,1973553.7779010208
Blondes at Work,1938,USA,299000000.0,417634660.1666477
Sherlock Toms,2017,India,2000000.0,2372155.6489084624
Union Leader,2017,Canada,9000000.0,2725903.1146739707
Sigaram Thodu,2014,India,9000000.0,32682457.678337783
Vous n'aurez pas l'Alsace et la Lorraine,1977,France,86000000.0,86914345.83364743
Porky's Preview,1941,USA,50000000.0,160211843.9693297
Before the Music Dies,2006,USA,6000000.0,51791017.63180584
Hangor Nodi Grenade,1997,Bangladesh,44000000.0,30057861.555050798
Lisa and the Other Woman,1961,Greece,32000000.0,84408229.9742374
The Torture Club,2014,Japan,40000000.0,32313100.489201568
Don't Look Away,2017,USA,97000000.0,382369164.7751901
Il grande giorno,2022,Italy,28000000.0,208885266.24401593
Dolphin Boy,2022,Russia,1000000.0,1380811.8898337362
The Body Stealers,1969,United Kingdom,15000000.0,20957185.48277846
The Gentle Sex,1943,United Kingdom,308000000.0,1497130943.4117174
The Work and the Glory III: A House Divided,2006,USA,6500000.0,1325092.0
Date Wine,1998,Egypt,10000000.0,10431157.130330017
Maïna,2013,Canada,447000000.0,253209821.32844645
No Greater Love,2010,USA,31000000.0,168176884.43297547
Billy Club,2013,USA,31000000.0,152993962.33319658
The Cover,2021,Spain,18000000.0,23209390.327939488
A Certain Kind of Silence,2019,Czech Republic,91000000.0,509405317.33255893
Visions of Ecstasy,1989,United Kingdom,84000000.0,57404392.74034527
"Jenin, Jenin",2003,Occupied Palestinian Territory,10000000.0,2910454.200513316
Christmas Time,2017,USA,308000000.0,2651106247.2039213
Killer McCoy,1947,USA,4000000.0,12861502.934729267
Jackrabbit,2015,USA,18000000.0,13896372.497759024
Ants on a Shrimp,2016,Netherlands,13000000.0,14346969.871500146
Karkar,2007,Egypt,17000000.0,7589071.817063473
Face of Terror,2004,Spain,39000000.0,3516775.1381812836
Layover,2001,USA,954000000.0,814703631.4029454
The Bachelor 3,2018,Greece,6000000.0,2876888.3677759715
The Love Patient,2011,USA,34000000.0,22430011.91167756
Fatso!,2009,India,1685336.0,41197.0
Devil May Call,2013,Thailand,35000000.0,8657754.535136892
Trombone Trouble,1944,USA,93000000.0,72243276.10710356
Moonlight Sonata II: The Street Sweepers,1991,Finland,18000000.0,33172973.819751605
A Trip to Mars,1910,USA,33000000.0,16492358.056652376
The Conquering Power,1921,USA,211000000.0,46256810.68978649
"Terrible Teddy, the Grizzly King",1901,USA,4000000.0,3299811.0836604782
Un Natale stupefacente,2014,Italy,9000000.0,1174848.438628121
State Park,1988,USA,586000000.0,318408454.97578526
Chain of Desire,1992,USA,13000000.0,13348516.053964674
Geisha of Death,2015,Philippines,24000000.0,41408270.4673294
Our RoboCop Remake,2014,USA,540000000.0,122698847.6374474
A Small Circle of Friends,1980,USA,3000000.0,26390844.257149644
The Wrong Mother,2017,USA,7000000.0,3513021.3204804845
7 Lives,2011,United Kingdom,88000000.0,361300320.05673826
The Rain Killer,1990,USA,11000000.0,105811003.51655382
Fatwa,2006,USA,32000000.0,28594724.591020446
Why Be Good?,1929,USA,21000000.0,23518672.613305278
"Nikki, Wild Dog of the North",1961,Canada,885000000.0,3840370074.879495
The Deep Six,1958,USA,78000000.0,77654579.77544594
Flowing Gold,1940,USA,582000000.0,502670311.88468003
Eyes of a Thief,2014,Occupied Palestinian Territory,14000000.0,24874507.946167476
I Love You All,1980,France,92000000.0,232205201.57119602
The Love Eterne,1963,China,294000000.0,1405427611.609706
All These Creatures,2018,Australia,46000000.0,199980308.8275473
Sakalakala Vallavan,2015,India,40000000.0,29401403.21915277
Lowlife Love,2015,Japan,14000000.0,10925274.389634088
Chic!,2015,France,6000000.0,3296180.6682836665
The Mobfathers,2016,China,8000000.0,15919123.529519368
City Hunter: .357 Magnum,1989,Japan,12000000.0,44782138.07035886
Bubble Gum,2011,India,84000000.0,17892223.534734238
The Frozen Fire,2018,Sri Lanka,35000000.0,198061787.23639348
And Then Came Summer,2000,USA,5000000.0,2349714.165930139
Lethal Hostage,2012,China,5000000.0,1659128.7438337915
"Morgen, ihr Luschen! Der Ausbilder-Schmidt-Film",2008,Germany,22000000.0,9012165.319916502
On His Majesty's Secret Service,2009,China,14000000.0,23292592.23889744
Assunta Spina,1915,Italy,40000000.0,29935072.09636529
Hollywood Capers,1935,USA,43000000.0,60149976.352223486
One Night: Choice of Evil,2010,China,6000000.0,5145649.564030987
Hard Goodbyes: My Father,2002,Greece,36000000.0,10651695.075804286
Carnifex,2022,Australia,59000000.0,30301646.182287823
Wyrm,2019,USA,44000000.0,3759442.6396118915
Collection,2021,USA,39000000.0,147454943.8341447
Call of the Unseen,2022,Sweden,49000000.0,77471032.24686079
Hollywood Hot Tubs,1984,USA,26000000.0,17102600.74317043
Transformations,1988,Italy,13000000.0,8285071.573315615
While We Sleep,2021,USA,54000000.0,267318604.65385383
Seven,2019,India,22000000.0,80685875.89421767
Angels' Wild Women,1971,USA,43000000.0,17927438.073035214
National Theatre Live: Twelfth Night,2017,United Kingdom,17000000.0,8050489.308738156
For Sasha,1991,France,4000000.0,8214742.047088999
Because I Love You,2017,South Korea,1000000.0,9026311.068365265
Little 'Tinker,1948,USA,97000000.0,101221215.67986386
Golden Chickensss,2014,China,47000000.0,360014217.73367125
Fireball,2009,Thailand,25000000.0,10173956.51129499
Friended to Death,2014,USA,45000000.0,14533547.70403441
The Visitant,2014,USA,5000000.0,5403111.490467124
Fit,2010,United Kingdom,8000000.0,5513974.355169906
Zoo in Budapest,1933,USA,77000000.0,45202211.9154277
Children,1976,United Kingdom,9000000.0,4119810.6607755516
Is There a Doctor in the Mouse?,1964,USA,96000000.0,815408919.0436573
Doomsday Man,2000,USA,7000000.0,15552817.019953243
Mister Twister Goes Camping,2013,Netherlands,69000000.0,144320704.2086275
The Doorway,2000,Ireland,15000000.0,13552070.775356459
Gangster Exchange,2010,Canada,86000000.0,18210504.601753395
Arsène Lupin Returns,1938,USA,7000000.0,6342885.460997981
Saajan Bakery Since 1962,2021,India,862000000.0,561269893.9107407
Kaun Kitney Paani Mein,2015,India,312000000.0,413096616.1694224
"Good Morning, Boys!",1937,United Kingdom,786000000.0,2476786819.791505
Trailer Park Jesus,2012,USA,87000000.0,54214695.556964785
Únos,2017,Slovakia,4000000.0,6238629.840335006
Hitler's Steel Beast,2016,France,95000000.0,525957495.1336941
The Human Fly,1902,France,14000000.0,41858664.71814596
Asudem,2007,USA,23000000.0,23684680.018039647
Asini,1999,Italy,27000000.0,6195753.549627163
Day of the Angel,1994,Iran,6000000.0,15850919.160629256
Flower & Snake: Zero,2014,Japan,218000000.0,38778729.47241857
Notorious Nick,2021,USA,59000000.0,3114727.5164964045
The Travelling Cat Chronicles,2018,Japan,1000000.0,5549758.642608837
Halal Love,2015,Germany,40000000.0,48501430.37396925
Eep!,2010,Belgium,69000000.0,42187974.65655163
Await the Dawn,2020,USA,82000000.0,231275732.5458777
A Man Could Get Killed,1966,USA,27000000.0,12311028.493346589
The Fat Man,1951,USA,16000000.0,9835537.820891695
Dukun,2018,Malaysia,37000000.0,19279338.61123445
Lurkers,1987,USA,5000000.0,1335739.4773282532
Under the Age,2020,Indonesia,7000000.0,15727880.38964396
The Great Darkened Days,2018,Canada,9000000.0,3624790.2532236846
Monument to Michael Jackson,2014,Serbia,230000000.0,10620386.88574321
I'm Losing You,1998,USA,42000000.0,4320923.502797745
The Planters,2019,USA,3000000.0,4309493.319345264
Cop Dog,2008,USA,25000000.0,5978904.841997526
Slightly Honorable,1939,USA,34000000.0,220185329.51831436
As Dreamers Do,2014,USA,650000000.0,528946645.1603584
A Monkey's Tale,1999,France,26000000.0,43483555.38454214
Bombay Talkie,1970,USA,9000000.0,17918461.924183294
Raiders of the Seven Seas,1953,USA,116000000.0,74794318.17545836
Antisocial 2,2015,Canada,9000000.0,5014930.041772965
Joaquim,2017,Brazil,21000000.0,36400619.317764446
Fifi Howls from Happiness,2013,USA,36000000.0,29238756.117956348
Lucky Ducky,1948,USA,30000000.0,124952090.91980316
Bleed Out,2018,USA,74000000.0,37476522.70748244
Amici miei - Come tutto ebbe inizio,2011,Italy,759000000.0,303284422.17511445
Tales of Vesperia: The First Strike,2009,Japan,466000000.0,886632477.4443133
Southern Rites,2015,USA,60000000.0,91340902.02285399
The Last Act,1991,Iran,93000000.0,264307867.9002779
R20,2004,Greece,25000000.0,10994776.31357528
Killer at Large,2008,USA,157000000.0,61378995.148274146
Feedin' the Kiddie,1957,USA,18000000.0,6271241.190462498
Girls Guns and Blood,2019,USA,99000000.0,405985691.3686428
Shadows Run Black,1984,USA,2000000.0,10620393.081997044
Force: Five,1981,USA,69000000.0,506000816.01723564
Sleepless Beauty,2020,Russia,19000000.0,37491810.96740872
The Room Upstairs,1946,France,98000000.0,546472590.4498682
Europe Raiders,2018,China,28000000.0,16566806.211487297
A Decent Woman,2016,Argentina,12000000.0,43071629.83003384
The Testament,2017,Austria,46000000.0,67394590.93601444
Sisters & Brothers,2011,Canada,12000000.0,49484182.68234516
Innocents in Paris,1953,United Kingdom,42000000.0,65456380.68203673
Break-Up Nightmare,2016,USA,75000000.0,65799647.54498506
Wasted! The Story of Food Waste,2017,USA,45000000.0,50592438.22076036
Bemisal,1982,India,3000000.0,228685.09921992564
I Escaped from Devil's Island,1973,Mexico,18000000.0,13892918.152552329
Zakhmi Dil,1994,India,9000000.0,1639415.3775121043
Namkeen,1982,India,8000000.0,6705550.970849252
Barrio Tales,2012,USA,20000000.0,7917248.981310625
The Queen of Sheba's Pearls,2004,Sweden,1000000.0,1359274.8073317683
The Secret of Dr. Kildare,1939,USA,28000000.0,120298108.3156338
Killer Constable,1980,China,73000000.0,56746412.06427456
The 13th Unit,2014,USA,45000000.0,109593169.90000714
Hermia & Helena,2016,Argentina,96000000.0,128400774.81765234
Fish Out of Water,1993,Denmark,3000000.0,5991265.646632596
Bright Nights,2017,Germany,71000000.0,266920291.76158428
Slayers Return,1996,Japan,44000000.0,72278431.22450967
Axiomas,2022,Argentina,82000000.0,3508934.1916574542
The Red Lily,1924,USA,301000000.0,365130303.6073408
Leonard-Cushing Fight,1894,USA,41000000.0,1530430.6487844044
Too Much Sun,1990,USA,11000000.0,40069787.347468495
Tread Softly Stranger,1958,United Kingdom,19000000.0,70276297.99666265
The Legend of Nigger Charley,1972,USA,100000000.0,907442112.6158278
Blood Conscious,2021,USA,6000000.0,972642.0491714756
Ricco,1973,Spain,7000000.0,18248809.23418921
Life with Murder,2010,Canada,19000000.0,1097395.0651909993
Somebody Killed Her Husband,1978,USA,4000000.0,1149663.8199517583
Baptists at Our Barbecue,2004,USA,500000.0,173306.0
Fragtime,2019,Japan,17000000.0,5528939.013270029
Crash Site,2011,USA,3000000.0,1634619.772438447
The Teckman Mystery,1954,United Kingdom,1000000.0,1971407.7518729642
Lost Boundaries,1949,USA,12000000.0,10272613.89143605
Killer Bitch,2010,United Kingdom,41000000.0,11713090.789204938
Khaidi,1983,India,43000000.0,85151753.59176089
A Few Dollars for Django,1966,Italy,74000000.0,517828381.9374118
The Joyriders,1999,USA,56000000.0,17059640.36701192
The Sensuous Assassin,1970,France,556000000.0,347273646.98196834
Murder Death Koreatown,2020,USA,58000000.0,78430713.01367837
Yalgaar,1992,India,38000000.0,63448117.31656301
Ayn Rand & the Prophecy of Atlas Shrugged,2011,USA,134000000.0,553644589.4306889
The Stranger Returns,1967,Italy,26000000.0,152739608.09187704
Nagavalli,2010,India,68000000.0,70484660.2788741
I Heard It Too,2014,United Kingdom,7000000.0,5069391.2855716385
American Folk,2017,USA,50000000.0,217288884.12633002
Make Believe,2010,USA,61000000.0,34898558.825360864
Brush with Danger,2015,USA,19000000.0,74951527.9678147
The Knot,2006,China,33000000.0,23909361.808738284
Afternoon,2007,Germany,17000000.0,6823258.885647157
Spin the Bottle,1998,USA,24000000.0,17334276.252829764
Air: The Motion Picture,2005,Japan,39000000.0,318896604.9050547
The Egg and Jerry,1956,USA,10000000.0,5957766.738184
Self-Criticism of a Bourgeois Dog,2017,Germany,518000000.0,2042829777.0267012
Curse of Alcatraz,2007,USA,31000000.0,76989689.36720265
Hellblazers,2022,USA,49000000.0,184541442.10471928
Prison Girls,1972,USA,68000000.0,28736381.607534856
The Champagne Gang,2006,USA,40000000.0,32914234.63766687
Siphayo,2016,Philippines,6000000.0,44509865.48822496
Braking for Whales,2019,USA,1000000.0,1789485.1057144997
The Greeks Had a Word for Them,1932,USA,26000000.0,255019311.9753959
Doraemon: Nobita in the Wan-Nyan Spacetime Odyssey,2004,Japan,4000000.0,2976365.4607910286
At the End of the Day,2018,USA,40000000.0,60539339.109645575
End of the Road: How Money Became Worthless,2012,Australia,29000000.0,11423749.811424013
The Electric Man,2022,USA,83000000.0,442827194.400105
The Long Dark Hall,1951,United Kingdom,25000000.0,115667023.28331855
Byzantine Blue,1993,Federal Republic of Yugoslavia,29000000.0,6212552.873573837
Hellmouth,2014,Canada,20000000.0,9409842.782512318
Mumbai Pune Mumbai 2,2015,India,22000000.0,40866381.25484432
The Sphinx,1933,USA,3000000.0,2981383.223928799
Cavafy,1996,Greece,22000000.0,26290417.469196405
We Live Again,1934,USA,75000000.0,32181220.08076032
Illusions,1982,USA,48000000.0,453765231.92797786
One Way Ticket to the Moon,2013,Poland,37000000.0,20698668.33196131
